id,lowercaseId,symbol,base,quote,settle,baseId,quoteId,settleId,type,spot,margin,swap,future,option,index,active,contract,linear,inverse,subType,taker,maker,contractSize,expiry,expiryDatetime,strike,optionType,precision,limits,created,info,priceScale,valueScale,ratioScale
sENAUSDT,,ENA/USDT,ENA,USDT,,ENA,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.001, 'price': 0.001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.001, 'max': 500000.0}, 'price': {'min': 0.001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sENAUSDT', 'code': '82201', 'type': 'Spot', 'displaySymbol': 'ENA / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '3', 'baseCurrency': 'ENA', 'baseTickSize': '0.001 ENA', 'baseTickSizeEv': '100000', 'quoteTickSize': '0.001 USDT', 'quoteTickSizeEv': '100000', 'baseQtyPrecision': '3', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '500,000 ENA', 'maxBaseOrderSizeEv': '50000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'ENAUSDT is a ENA/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '125000', 'listTime': '1713026411576', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sAEROUSDT,,AERO/USDT,AERO,USDT,,AERO,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.001, 'price': 0.0001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.001, 'max': 400000.0}, 'price': {'min': 0.0001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sAEROUSDT', 'code': '82301', 'type': 'Spot', 'displaySymbol': 'AERO / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '4', 'baseCurrency': 'AERO', 'baseTickSize': '0.001 AERO', 'baseTickSizeEv': '100000', 'quoteTickSize': '0.0001 USDT', 'quoteTickSizeEv': '10000', 'baseQtyPrecision': '3', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '400,000 AERO', 'maxBaseOrderSizeEv': '40000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'AEROUSDT is a AERO/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '100000', 'listTime': '1713026411543', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sFISUSDT,,FIS/USDT,FIS,USDT,,FIS,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.001, 'price': 0.0001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.001, 'max': 700000.0}, 'price': {'min': 0.0001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sFISUSDT', 'code': '82401', 'type': 'Spot', 'displaySymbol': 'FIS / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '4', 'baseCurrency': 'FIS', 'baseTickSize': '0.001 FIS', 'baseTickSizeEv': '100000', 'quoteTickSize': '0.0001 USDT', 'quoteTickSizeEv': '10000', 'baseQtyPrecision': '3', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '700,000 FIS', 'maxBaseOrderSizeEv': '70000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'FISUSDT is a FIS/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '175000', 'listTime': '1713026411583', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sBEAMXUSDT,,BEAMX/USDT,BEAMX,USDT,,BEAMX,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 1e-06}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 15000000.0}, 'price': {'min': 1e-06, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sBEAMXUSDT', 'code': '82501', 'type': 'Spot', 'displaySymbol': 'BEAMX / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '6', 'baseCurrency': 'BEAMX', 'baseTickSize': '0.01 BEAMX', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.000001 USDT', 'quoteTickSizeEv': '100', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '15,000,000 BEAMX', 'maxBaseOrderSizeEv': '1500000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'BEAMXUSDT is a BEAMX/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '3750000', 'listTime': '1713026411578', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sORCAUSDT,,ORCA/USDT,ORCA,USDT,,ORCA,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.0001, 'price': 0.01}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.0001, 'max': 130000.0}, 'price': {'min': 0.01, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sORCAUSDT', 'code': '82601', 'type': 'Spot', 'displaySymbol': 'ORCA / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '2', 'baseCurrency': 'ORCA', 'baseTickSize': '0.0001 ORCA', 'baseTickSizeEv': '10000', 'quoteTickSize': '0.01 USDT', 'quoteTickSizeEv': '1000000', 'baseQtyPrecision': '4', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '130,000 ORCA', 'maxBaseOrderSizeEv': '13000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'ORCAUSDT is a ORCA/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '32500', 'listTime': '1713026411558', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sMFERUSDT,,MFER/USDT,MFER,USDT,,MFER,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.001, 'price': 0.0001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.001, 'max': 500000.0}, 'price': {'min': 0.0001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sMFERUSDT', 'code': '82701', 'type': 'Spot', 'displaySymbol': 'MFER / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '4', 'baseCurrency': 'MFER', 'baseTickSize': '0.001 MFER', 'baseTickSizeEv': '100000', 'quoteTickSize': '0.0001 USDT', 'quoteTickSizeEv': '10000', 'baseQtyPrecision': '3', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '500,000 MFER', 'maxBaseOrderSizeEv': '50000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'MFERUSDT is a MFER/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '125000', 'listTime': '1713026411541', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sDEGENUSDT,,DEGEN/USDT,DEGEN,USDT,,DEGEN,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 1e-05}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 10000000.0}, 'price': {'min': 1e-05, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sDEGENUSDT', 'code': '82801', 'type': 'Spot', 'displaySymbol': 'DEGEN / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '5', 'baseCurrency': 'DEGEN', 'baseTickSize': '0.01 DEGEN', 'baseTickSizeEv': '10000', 'quoteTickSize': '0.00001 USDT', 'quoteTickSizeEv': '1000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '10,000,000 DEGEN', 'maxBaseOrderSizeEv': '10000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'DEGENUSDT is a DEGEN/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '2500000', 'listTime': '1713026411541', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '6'}",8,6.0,8
sWUSDT,,W/USDT,W,USDT,,W,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.001, 'price': 0.001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.001, 'max': 500000.0}, 'price': {'min': 0.001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sWUSDT', 'code': '83201', 'type': 'Spot', 'displaySymbol': 'W / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '3', 'baseCurrency': 'W', 'baseTickSize': '0.001 W', 'baseTickSizeEv': '100000', 'quoteTickSize': '0.001 USDT', 'quoteTickSizeEv': '100000', 'baseQtyPrecision': '3', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '500,000 W', 'maxBaseOrderSizeEv': '50000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'WUSDT is a W/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '125000', 'listTime': '1712069425737', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sCOREUSDT,,CORE/USDT,CORE,USDT,,CORE,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 0.0001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 250000.0}, 'price': {'min': 0.0001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sCOREUSDT', 'code': '83601', 'type': 'Spot', 'displaySymbol': 'CORE / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '4', 'baseCurrency': 'CORE', 'baseTickSize': '0.01 CORE', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.0001 USDT', 'quoteTickSizeEv': '10000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '250,000 CORE', 'maxBaseOrderSizeEv': '25000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'COREUSDT is a CORE/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '62500', 'listTime': '1713261789115', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sWERUSDT,,WER/USDT,WER,USDT,,WER,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 1.0, 'price': 1e-07}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 1.0, 'max': 600000000.0}, 'price': {'min': 1e-07, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sWERUSDT', 'code': '83701', 'type': 'Spot', 'displaySymbol': 'WER / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '7', 'baseCurrency': 'WER', 'baseTickSize': '1 WER', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.0000001 USDT', 'quoteTickSizeEv': '10', 'baseQtyPrecision': '0', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '600,000,000 WER', 'maxBaseOrderSizeEv': '600000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'WERUSDT is a WER/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '150000000', 'listTime': '1712645808629', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '6'}",8,6.0,8
sMEWUSDT,,MEW/USDT,MEW,USDT,,MEW,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 1e-06}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 100000000.0}, 'price': {'min': 1e-06, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sMEWUSDT', 'code': '83801', 'type': 'Spot', 'displaySymbol': 'MEW / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '6', 'baseCurrency': 'MEW', 'baseTickSize': '0.01 MEW', 'baseTickSizeEv': '10000', 'quoteTickSize': '0.000001 USDT', 'quoteTickSizeEv': '100', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '100,000,000 MEW', 'maxBaseOrderSizeEv': '100000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'MEWUSDT is a MEW/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '25000000', 'listTime': '1712645808969', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '6'}",8,6.0,8
sCOSUSDT,,COS/USDT,COS,USDT,,COS,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 1e-06}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 40000000.0}, 'price': {'min': 1e-06, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sCOSUSDT', 'code': '83901', 'type': 'Spot', 'displaySymbol': 'COS / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '6', 'baseCurrency': 'COS', 'baseTickSize': '0.01 COS', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.000001 USDT', 'quoteTickSizeEv': '100', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '40,000,000 COS', 'maxBaseOrderSizeEv': '4000000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'COSUSDT is a COS/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '10000000', 'listTime': '1712645808876', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sSAGAUSDT,,SAGA/USDT,SAGA,USDT,,SAGA,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.001, 'price': 0.0001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.001, 'max': 500000.0}, 'price': {'min': 0.0001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sSAGAUSDT', 'code': '84001', 'type': 'Spot', 'displaySymbol': 'SAGA / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '4', 'baseCurrency': 'SAGA', 'baseTickSize': '0.001 SAGA', 'baseTickSizeEv': '100000', 'quoteTickSize': '0.0001 USDT', 'quoteTickSizeEv': '10000', 'baseQtyPrecision': '3', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '500,000 SAGA', 'maxBaseOrderSizeEv': '50000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'SAGAUSDT is a SAGA/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '125000', 'listTime': '1712645808730', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sZEUSUSDT,,ZEUS/USDT,ZEUS,USDT,,ZEUS,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.001, 'price': 0.0001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.001, 'max': 600000.0}, 'price': {'min': 0.0001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sZEUSUSDT', 'code': '84101', 'type': 'Spot', 'displaySymbol': 'ZEUS / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '4', 'baseCurrency': 'ZEUS', 'baseTickSize': '0.001 ZEUS', 'baseTickSizeEv': '100000', 'quoteTickSize': '0.0001 USDT', 'quoteTickSizeEv': '10000', 'baseQtyPrecision': '3', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '600,000 ZEUS', 'maxBaseOrderSizeEv': '60000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'ZEUSUSDT is a ZEUS/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '150000', 'listTime': '1712645808788', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sTNSRUSDT,,TNSR/USDT,TNSR,USDT,,TNSR,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.1, 'price': 0.0001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.1, 'max': 300000.0}, 'price': {'min': 0.0001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sTNSRUSDT', 'code': '84201', 'type': 'Spot', 'displaySymbol': 'TNSR / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '4', 'baseCurrency': 'TNSR', 'baseTickSize': '0.1 TNSR', 'baseTickSizeEv': '10000000', 'quoteTickSize': '0.0001 USDT', 'quoteTickSizeEv': '10000', 'baseQtyPrecision': '1', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '300,000 TNSR', 'maxBaseOrderSizeEv': '30000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'TNSRUSDT is a TNSR/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '75000', 'listTime': '1712645809028', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sMASAUSDT,,MASA/USDT,MASA,USDT,,MASA,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 1e-05}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 500000.0}, 'price': {'min': 1e-05, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sMASAUSDT', 'code': '84501', 'type': 'Spot', 'displaySymbol': 'MASA / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '5', 'baseCurrency': 'MASA', 'baseTickSize': '0.01 MASA', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.00001 USDT', 'quoteTickSizeEv': '1000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '500,000 MASA', 'maxBaseOrderSizeEv': '50000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'MASAUSDT is a MASA/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '125000', 'listTime': '1712813657802', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sSHDWUSDT,,SHDW/USDT,SHDW,USDT,,SHDW,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.001, 'price': 0.001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.001, 'max': 300000.0}, 'price': {'min': 0.001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sSHDWUSDT', 'code': '84601', 'type': 'Spot', 'displaySymbol': 'SHDW / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '3', 'baseCurrency': 'SHDW', 'baseTickSize': '0.001 SHDW', 'baseTickSizeEv': '100000', 'quoteTickSize': '0.001 USDT', 'quoteTickSizeEv': '100000', 'baseQtyPrecision': '3', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '300,000 SHDW', 'maxBaseOrderSizeEv': '30000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'SHDWUSDT is a SHDW/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '75000', 'listTime': '1712813657722', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sANDYUSDT,,ANDY/USDT,ANDY,USDT,,ANDY,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 1.0, 'price': 1e-08}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 1.0, 'max': 10000000000.0}, 'price': {'min': 1e-08, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sANDYUSDT', 'code': '84701', 'type': 'Spot', 'displaySymbol': 'ANDY / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '8', 'baseCurrency': 'ANDY', 'baseTickSize': '1 ANDY', 'baseTickSizeEv': '10000', 'quoteTickSize': '0.00000001 USDT', 'quoteTickSizeEv': '1', 'baseQtyPrecision': '0', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '10,000,000,000 ANDY', 'maxBaseOrderSizeEv': '100000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'ANDYUSDT is a ANDY/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '2500000000', 'listTime': '1713261789105', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '4'}",8,4.0,8
